date,country,device,category,product,revenue,order_cnt
2020-12-11,Vietnam,desktop,Beds,RAMSTA,445,1
2020-12-24,Czechia,mobile,Beds,RAMSTA,445,1
2020-12-26,Malaysia,desktop,Beds,RAMSTA,445,1
2020-12-30,United States,desktop,Beds,RAMSTA,445,1
2021-01-15,Thailand,mobile,Beds,RAMSTA,445,1
2021-01-16,United States,mobile,Beds,RAMSTA,445,1
2021-01-19,Cyprus,desktop,Beds,RAMSTA,445,1
2021-01-24,United States,mobile,Beds,RAMSTA,445,1
2020-11-18,United States,desktop,Chairs,STUVA / FÖLJA,385,1
2020-11-25,Brazil,desktop,Chairs,STUVA / FÖLJA,385,1
2020-12-02,Taiwan,desktop,Chairs,STUVA / FÖLJA,385,1
2020-12-11,United States,desktop,Chairs,STUVA / FÖLJA,385,1
2020-12-17,Guatemala,mobile,Chairs,STUVA / FÖLJA,385,1
2020-12-18,South Korea,mobile,Chairs,STUVA / FÖLJA,385,1
2021-01-04,United States,mobile,Chairs,STUVA / FÖLJA,385,1
2021-01-21,India,desktop,Chairs,STUVA / FÖLJA,385,1
2020-11-18,United States,mobile,Bookcases & shelving units,SVALNÄS,1620,1
2020-12-12,United Kingdom,mobile,Bookcases & shelving units,SVALNÄS,1620,1
2020-12-30,Italy,mobile,Bookcases & shelving units,SVALNÄS,1620,1
2021-01-13,India,mobile,Bookcases & shelving units,SVALNÄS,1620,1
2021-01-21,Canada,mobile,Bookcases & shelving units,SVALNÄS,1620,1
2020-11-05,Malaysia,desktop,Beds,HEMNES,1145,1
2020-11-12,Israel,desktop,Beds,HEMNES,1145,1
2020-11-15,Bangladesh,desktop,Beds,HEMNES,1145,1
2020-11-28,United States,mobile,Beds,HEMNES,1145,1
2020-12-02,United States,desktop,Beds,HEMNES,1820,2
2020-12-04,Germany,desktop,Beds,HEMNES,1145,1
2020-12-07,United States,desktop,Beds,HEMNES,1145,1
2020-12-12,United States,mobile,Beds,HEMNES,1145,1
2020-12-12,Turkey,mobile,Beds,HEMNES,1145,1
2020-12-15,United States,mobile,Beds,HEMNES,1145,1
2020-12-21,United States,desktop,Beds,HEMNES,2640,2
2021-01-09,United States,desktop,Beds,HEMNES,1145,1
2021-01-10,United States,desktop,Beds,HEMNES,1145,1
2020-11-18,United States,desktop,Sofas & armchairs,KIVIK,7741,2
2020-11-23,Argentina,desktop,Sofas & armchairs,KIVIK,6545,1
2020-12-04,France,mobile,Sofas & armchairs,KIVIK,6545,1
2020-12-04,Singapore,desktop,Sofas & armchairs,KIVIK,6545,1
2020-12-21,United States,desktop,Sofas & armchairs,KIVIK,11835,3
2020-12-27,United States,mobile,Sofas & armchairs,KIVIK,6545,1
2021-01-17,United States,desktop,Sofas & armchairs,KIVIK,10391,3
2021-01-17,United States,mobile,Sofas & armchairs,KIVIK,6545,1
2020-11-15,United States,mobile,Beds,HEMNES,1375,1
2020-11-16,Canada,mobile,Beds,HEMNES,1375,1
2020-11-20,Israel,desktop,Beds,HEMNES,1375,1
2020-11-29,India,desktop,Beds,HEMNES,1375,1
2020-12-14,United States,desktop,Beds,HEMNES,1375,1
2020-12-23,Vietnam,desktop,Beds,HEMNES,1375,1
2020-12-24,Mexico,desktop,Beds,HEMNES,1375,1
2020-12-29,United States,mobile,Beds,HEMNES,1375,1
2021-01-25,United States,desktop,Beds,HEMNES,3460,2
2020-11-05,United States,desktop,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-11-10,Greece,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-11-15,United States,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-12-03,India,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-12-08,Japan,desktop,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-12-08,United States,desktop,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-12-10,Poland,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-12-13,Czechia,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-12-22,Canada,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2021-01-26,United Arab Emirates,mobile,Cabinets & cupboards,BESTÅ / EKET,1469,1
2020-11-02,United States,desktop,Bookcases & shelving units,BESTÅ,3386,3
2020-11-05,United States,desktop,Bookcases & shelving units,BESTÅ,1906,3
2020-12-15,Vietnam,desktop,Bookcases & shelving units,BESTÅ,1081,1
2020-12-25,Japan,mobile,Bookcases & shelving units,BESTÅ,1081,1
2020-12-26,Ukraine,desktop,Bookcases & shelving units,BESTÅ,1081,1
2021-01-10,United States,desktop,Bookcases & shelving units,BESTÅ,3691,3
2021-01-12,Germany,desktop,Bookcases & shelving units,BESTÅ,1081,1
2021-01-15,Spain,mobile,Bookcases & shelving units,BESTÅ,1081,1
2021-01-17,Brazil,desktop,Bookcases & shelving units,BESTÅ,1081,1
2020-11-03,United States,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-11-06,United States,desktop,Chairs,FLINTAN / NOMINELL,370,1
2020-11-12,Canada,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-11-14,Philippines,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-11-16,Canada,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-11-27,Canada,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-12-04,United States,desktop,Chairs,FLINTAN / NOMINELL,370,1
2020-12-11,Netherlands,desktop,Chairs,FLINTAN / NOMINELL,370,1
2020-12-13,United States,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-12-14,France,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-12-18,Israel,mobile,Chairs,FLINTAN / NOMINELL,370,1
2020-12-22,United States,mobile,Chairs,FLINTAN / NOMINELL,370,1
2021-01-06,United States,mobile,Chairs,FLINTAN / NOMINELL,370,1
2021-01-19,Canada,desktop,Chairs,FLINTAN / NOMINELL,370,1
2021-01-27,Singapore,desktop,Chairs,FLINTAN / NOMINELL,370,1
2020-11-10,United States,desktop,Tables & desks,LINNMON / GODVIN,185,1
2020-11-19,United States,mobile,Tables & desks,LINNMON / GODVIN,185,1
2020-11-28,Canada,desktop,Tables & desks,LINNMON / GODVIN,185,1
2020-11-30,United Kingdom,mobile,Tables & desks,LINNMON / GODVIN,185,1
2020-12-03,United States,desktop,Tables & desks,LINNMON / GODVIN,185,1
2020-12-10,United States,desktop,Tables & desks,LINNMON / GODVIN,185,1
2020-12-11,India,desktop,Tables & desks,LINNMON / GODVIN,185,1
2020-12-31,Brazil,desktop,Tables & desks,LINNMON / GODVIN,185,1
2021-01-02,United States,mobile,Tables & desks,LINNMON / GODVIN,185,1
2021-01-06,United States,mobile,Tables & desks,LINNMON / GODVIN,185,1
2021-01-06,Slovenia,mobile,Tables & desks,LINNMON / GODVIN,185,1
2021-01-07,Canada,desktop,Tables & desks,LINNMON / GODVIN,185,1
2020-11-24,Pakistan,mobile,Tables & desks,LINNMON / ALEX,390,1
2020-12-01,United Arab Emirates,desktop,Tables & desks,LINNMON / ALEX,390,1
2020-12-09,United States,mobile,Tables & desks,LINNMON / ALEX,390,1
2020-12-12,Belgium,desktop,Tables & desks,LINNMON / ALEX,390,1
2020-12-13,India,desktop,Tables & desks,LINNMON / ALEX,390,1
2020-12-22,Singapore,desktop,Tables & desks,LINNMON / ALEX,390,1
2021-01-01,United States,desktop,Tables & desks,LINNMON / ALEX,390,1
2021-01-08,United States,desktop,Tables & desks,LINNMON / ALEX,390,1
2021-01-08,Italy,mobile,Tables & desks,LINNMON / ALEX,390,1
2021-01-13,Hong Kong,desktop,Tables & desks,LINNMON / ALEX,390,1
2021-01-16,Canada,desktop,Tables & desks,LINNMON / ALEX,390,1
2020-12-04,China,mobile,Tables & desks,LINNMON / ALEX,480,1
2020-12-07,Poland,desktop,Tables & desks,LINNMON / ALEX,480,1
2020-12-14,United States,desktop,Tables & desks,LINNMON / ALEX,480,1
2020-12-19,(not set),desktop,Tables & desks,LINNMON / ALEX,480,1
2020-12-31,United Kingdom,mobile,Tables & desks,LINNMON / ALEX,480,1
2021-01-09,India,desktop,Tables & desks,LINNMON / ALEX,480,1
2021-01-19,Indonesia,desktop,Tables & desks,LINNMON / ALEX,480,1
2021-01-20,United States,desktop,Tables & desks,LINNMON / ALEX,480,1
2020-11-06,Singapore,mobile,Chairs,HENRIKSDAL,295,1
2020-11-21,United Kingdom,desktop,Chairs,HENRIKSDAL,295,1
2020-11-27,United States,desktop,Chairs,HENRIKSDAL,345,2
2020-12-04,United States,desktop,Chairs,HENRIKSDAL,365,2
2020-12-22,Ukraine,desktop,Chairs,HENRIKSDAL,295,1
2020-12-29,United States,desktop,Chairs,HENRIKSDAL,365,2
2021-01-09,United States,desktop,Chairs,HENRIKSDAL,295,1
2021-01-20,India,desktop,Chairs,HENRIKSDAL,295,1
2021-01-22,United Kingdom,mobile,Chairs,HENRIKSDAL,295,1
2020-11-07,Qatar,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-11-19,Israel,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-11-30,Brazil,mobile,Chairs,MELLTORP / TEODORES,579,1
2020-12-02,United States,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-12-03,United States,mobile,Chairs,MELLTORP / TEODORES,579,1
2020-12-05,United States,desktop,Chairs,MELLTORP / TEODORES,1158,2
2020-12-08,Brazil,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-12-10,France,mobile,Chairs,MELLTORP / TEODORES,579,1
2020-12-10,Canada,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-12-10,United States,mobile,Chairs,MELLTORP / TEODORES,579,1
2020-12-15,Taiwan,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-12-23,United States,mobile,Chairs,MELLTORP / TEODORES,579,1
2021-01-13,United States,mobile,Chairs,MELLTORP / TEODORES,579,1
2021-01-19,India,desktop,Chairs,MELLTORP / TEODORES,579,1
2020-11-05,France,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-11-16,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-11-19,Japan,mobile,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-02,United States,desktop,Chairs,EKEDALEN / EKEDALEN,2940,2
2020-12-03,(not set),desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-04,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-09,Taiwan,tablet,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-09,Spain,mobile,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-09,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-10,United States,mobile,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-12,United States,mobile,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-13,India,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-18,Italy,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-23,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-24,China,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-25,United States,mobile,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-26,South Korea,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-12-27,Ukraine,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2021-01-12,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2021-01-13,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2021-01-19,United States,desktop,Chairs,EKEDALEN / EKEDALEN,1695,1
2020-11-08,India,mobile,Bookcases & shelving units,SVALNÄS,1070,2
2020-11-11,United States,mobile,Bookcases & shelving units,SVALNÄS,660,1
2020-11-18,United States,desktop,Bookcases & shelving units,SVALNÄS,660,1
2020-11-20,Canada,mobile,Bookcases & shelving units,SVALNÄS,660,1
2020-11-24,United States,desktop,Bookcases & shelving units,SVALNÄS,660,1
2020-11-24,Netherlands,mobile,Bookcases & shelving units,SVALNÄS,660,1
2020-12-01,United States,desktop,Bookcases & shelving units,SVALNÄS,660,1
2021-01-13,Canada,mobile,Bookcases & shelving units,SVALNÄS,660,1
2020-11-01,France,mobile,Tables & desks,LINNMON / HILVER,775,1
2020-11-12,United States,mobile,Tables & desks,LINNMON / HILVER,775,1
2020-11-20,United States,desktop,Tables & desks,LINNMON / HILVER,775,1
2020-11-25,Netherlands,mobile,Tables & desks,LINNMON / HILVER,775,1
2020-11-28,Malaysia,mobile,Tables & desks,LINNMON / HILVER,775,1
2020-12-17,United States,mobile,Tables & desks,LINNMON / HILVER,775,1
2021-01-22,India,mobile,Tables & desks,LINNMON / HILVER,775,1
2021-01-22,Canada,mobile,Tables & desks,LINNMON / HILVER,775,1
2021-01-25,United States,desktop,Tables & desks,LINNMON / HILVER,775,1
2021-01-27,Mexico,desktop,Tables & desks,LINNMON / HILVER,775,1
2020-11-17,Turkey,desktop,Children's furniture,TROFAST,395,2
2020-11-19,United States,mobile,Children's furniture,TROFAST,365,1
2020-11-21,United States,mobile,Children's furniture,TROFAST,715,2
2020-11-23,India,desktop,Children's furniture,TROFAST,380,2
2020-11-28,United States,tablet,Children's furniture,TROFAST,365,1
2020-11-30,Georgia,mobile,Children's furniture,TROFAST,365,1
2020-12-05,Ukraine,mobile,Children's furniture,TROFAST,365,1
2020-12-27,United States,desktop,Children's furniture,TROFAST,730,2
2021-01-06,Greece,desktop,Children's furniture,TROFAST,365,1
2021-01-09,India,mobile,Children's furniture,TROFAST,365,1
2021-01-17,United Kingdom,mobile,Children's furniture,TROFAST,365,1
2021-01-19,Mexico,desktop,Children's furniture,TROFAST,365,1
2021-01-23,India,mobile,Children's furniture,TROFAST,365,1
2021-01-26,Turkey,desktop,Children's furniture,TROFAST,365,1
2020-11-06,United States,desktop,Beds,SÄBÖVIK,1745,1
2020-11-11,France,mobile,Beds,SÄBÖVIK,1745,1
2020-11-20,(not set),desktop,Beds,SÄBÖVIK,1745,1
2020-11-24,Norway,mobile,Beds,SÄBÖVIK,1745,1
2020-11-29,India,desktop,Beds,SÄBÖVIK,1745,1
2020-12-05,Turkey,mobile,Beds,SÄBÖVIK,1745,1
2020-12-10,China,desktop,Beds,SÄBÖVIK,1745,1
2020-12-18,United States,desktop,Beds,SÄBÖVIK,1745,1
2021-01-07,United States,mobile,Beds,SÄBÖVIK,1745,1
2021-01-23,United States,desktop,Beds,SÄBÖVIK,1745,1
2020-11-03,United States,desktop,Chests of drawers & drawer units,NORDLI,920,1
2020-11-07,Peru,desktop,Chests of drawers & drawer units,NORDLI,920,1
2020-11-21,Ireland,desktop,Chests of drawers & drawer units,NORDLI,920,1
2020-12-19,Philippines,desktop,Chests of drawers & drawer units,NORDLI,920,1
2020-12-21,United Kingdom,mobile,Chests of drawers & drawer units,NORDLI,920,1
2020-12-28,United States,desktop,Chests of drawers & drawer units,NORDLI,920,1
2021-01-10,Germany,mobile,Chests of drawers & drawer units,NORDLI,920,1
2021-01-16,United States,desktop,Chests of drawers & drawer units,NORDLI,1380,2
2021-01-17,United States,mobile,Chests of drawers & drawer units,NORDLI,4620,4
2021-01-18,South Korea,mobile,Chests of drawers & drawer units,NORDLI,920,1
2021-01-19,Pakistan,desktop,Chests of drawers & drawer units,NORDLI,920,1
2021-01-20,India,desktop,Chests of drawers & drawer units,NORDLI,920,1
2021-01-20,Germany,desktop,Chests of drawers & drawer units,NORDLI,920,1
2020-11-03,United Kingdom,mobile,Chests of drawers & drawer units,NORDLI,1540,1
2020-12-02,United States,desktop,Chests of drawers & drawer units,NORDLI,2520,2
2020-12-07,Turkey,mobile,Chests of drawers & drawer units,NORDLI,2840,2
2020-12-11,United States,desktop,Chests of drawers & drawer units,NORDLI,3820,3
2020-12-22,Singapore,mobile,Chests of drawers & drawer units,NORDLI,1540,1
2021-01-09,United Kingdom,desktop,Chests of drawers & drawer units,NORDLI,1540,1
2021-01-20,Greece,desktop,Chests of drawers & drawer units,NORDLI,1540,1
2021-01-23,South Korea,mobile,Chests of drawers & drawer units,NORDLI,1540,1
2021-01-26,United States,mobile,Chests of drawers & drawer units,NORDLI,2520,2
2020-11-04,India,mobile,Beds,SONGESAND,1245,1
2020-11-04,Germany,mobile,Beds,SONGESAND,1245,1
2020-11-09,India,mobile,Beds,SONGESAND,1245,1
2020-11-10,India,desktop,Beds,SONGESAND,1245,1
2020-11-17,France,desktop,Beds,SONGESAND,1245,1
2020-11-21,Canada,mobile,Beds,SONGESAND,1245,1
2020-12-12,United Kingdom,mobile,Beds,SONGESAND,1245,1
2020-12-15,Latvia,desktop,Beds,SONGESAND,1245,1
2021-01-01,United States,desktop,Beds,SONGESAND,1245,1
2021-01-06,Taiwan,mobile,Beds,SONGESAND,1245,1
2021-01-13,Pakistan,desktop,Beds,SONGESAND,1245,1
2021-01-16,United States,mobile,Beds,SONGESAND,1245,1
2021-01-17,United States,desktop,Beds,SONGESAND,1245,1
2021-01-24,United States,desktop,Beds,SONGESAND,1245,1
2021-01-24,Japan,mobile,Beds,SONGESAND,1245,1
2021-01-25,India,desktop,Beds,SONGESAND,1245,1
2020-11-06,United Kingdom,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-11-10,France,mobile,Sofas & armchairs,NORSBORG,1280,1
2020-11-22,Sri Lanka,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-11-25,United States,mobile,Sofas & armchairs,NORSBORG,1280,1
2020-12-03,United States,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-12-05,Taiwan,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-12-11,Taiwan,mobile,Sofas & armchairs,NORSBORG,1280,1
2020-12-21,United States,desktop,Sofas & armchairs,NORSBORG,2560,2
2020-12-21,Canada,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-12-22,Ukraine,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-12-23,United States,desktop,Sofas & armchairs,NORSBORG,2340,2
2020-12-31,Singapore,desktop,Sofas & armchairs,NORSBORG,1280,1
2021-01-03,India,mobile,Sofas & armchairs,NORSBORG,1280,1
2021-01-06,Czechia,mobile,Sofas & armchairs,NORSBORG,1280,1
2021-01-12,Iceland,desktop,Sofas & armchairs,NORSBORG,1280,1
2021-01-15,Denmark,mobile,Sofas & armchairs,NORSBORG,1280,1
2021-01-19,(not set),desktop,Sofas & armchairs,NORSBORG,1280,1
2021-01-26,Ireland,mobile,Sofas & armchairs,NORSBORG,1280,1
2021-01-26,Poland,desktop,Sofas & armchairs,NORSBORG,1280,1
2020-11-14,China,desktop,Chests of drawers & drawer units,NORDLI,1640,1
2020-11-20,Singapore,mobile,Chests of drawers & drawer units,NORDLI,1640,1
2020-12-01,Mexico,desktop,Chests of drawers & drawer units,NORDLI,1640,1
2020-12-04,India,desktop,Chests of drawers & drawer units,NORDLI,1640,1
2020-12-19,United States,desktop,Chests of drawers & drawer units,NORDLI,2700,2
2021-01-02,Spain,desktop,Chests of drawers & drawer units,NORDLI,1640,1
2021-01-22,United Kingdom,desktop,Chests of drawers & drawer units,NORDLI,1640,1
2020-11-09,Japan,mobile,Bookcases & shelving units,IVAR,2275,1
2020-11-11,Chile,desktop,Bookcases & shelving units,IVAR,2275,1
2020-11-28,Canada,desktop,Bookcases & shelving units,IVAR,2275,1
2020-12-02,India,mobile,Bookcases & shelving units,IVAR,2275,1
2020-12-02,United States,mobile,Bookcases & shelving units,IVAR,2275,1
2020-12-05,Canada,desktop,Bookcases & shelving units,IVAR,2275,1
2020-12-10,India,desktop,Bookcases & shelving units,IVAR,2275,1
2020-12-16,Germany,mobile,Bookcases & shelving units,IVAR,2275,1
2020-12-19,Canada,desktop,Bookcases & shelving units,IVAR,2773,2
2020-12-23,Vietnam,mobile,Bookcases & shelving units,IVAR,2275,1
2020-12-26,Sri Lanka,mobile,Bookcases & shelving units,IVAR,2275,1
2021-01-05,United States,mobile,Bookcases & shelving units,IVAR,3288,2
2021-01-08,India,mobile,Bookcases & shelving units,IVAR,2550,2
2021-01-16,United States,mobile,Bookcases & shelving units,IVAR,2275,1
2021-01-19,United States,desktop,Bookcases & shelving units,IVAR,2565,3
2021-01-24,Singapore,mobile,Bookcases & shelving units,IVAR,2275,1
2020-11-15,Canada,desktop,Bookcases & shelving units,IVAR,906,1
2020-11-20,United States,desktop,Bookcases & shelving units,IVAR,906,1
2020-11-28,United States,desktop,Bookcases & shelving units,IVAR,1951,2
2020-12-05,United States,desktop,Bookcases & shelving units,IVAR,906,1
2020-12-15,Belgium,desktop,Bookcases & shelving units,IVAR,906,1
2020-12-19,Japan,desktop,Bookcases & shelving units,IVAR,906,1
2021-01-07,Japan,mobile,Bookcases & shelving units,IVAR,906,1
2021-01-15,Sweden,desktop,Bookcases & shelving units,IVAR,906,1
2021-01-19,Mexico,desktop,Bookcases & shelving units,IVAR,906,1
2020-11-30,United States,mobile,Bookcases & shelving units,IVAR,5673,5
2020-12-10,Latvia,desktop,Bookcases & shelving units,IVAR,795,1
2020-12-16,United States,mobile,Bookcases & shelving units,IVAR,5360,4
2020-12-26,Netherlands,mobile,Bookcases & shelving units,IVAR,795,1
2021-01-05,South Africa,desktop,Bookcases & shelving units,IVAR,795,1
2021-01-23,Brazil,desktop,Bookcases & shelving units,IVAR,795,1
2020-11-03,United States,mobile,Bookcases & shelving units,IVAR,1788,2
2020-11-17,United States,mobile,Bookcases & shelving units,IVAR,1625,2
2020-11-18,United States,desktop,Bookcases & shelving units,IVAR,1611,3
2020-11-19,United States,desktop,Bookcases & shelving units,IVAR,3308,4
2020-11-24,South Korea,tablet,Bookcases & shelving units,IVAR,1013,1
2020-11-29,United Kingdom,desktop,Bookcases & shelving units,IVAR,1453,2
2020-12-03,India,desktop,Bookcases & shelving units,IVAR,1347,3
2020-12-08,United States,mobile,Bookcases & shelving units,IVAR,1013,1
2020-12-08,United States,desktop,Bookcases & shelving units,IVAR,2866,4
2020-12-12,India,desktop,Bookcases & shelving units,IVAR,1013,1
2020-12-21,Pakistan,desktop,Bookcases & shelving units,IVAR,1013,1
2020-12-28,India,desktop,Bookcases & shelving units,IVAR,1013,1
2021-01-02,India,mobile,Bookcases & shelving units,IVAR,1013,1
2021-01-05,France,mobile,Bookcases & shelving units,IVAR,2238,2
2021-01-17,Japan,desktop,Bookcases & shelving units,IVAR,1013,1
2021-01-25,Canada,desktop,Bookcases & shelving units,IVAR,1013,1
2020-11-06,Canada,mobile,Bookcases & shelving units,IVAR,1275,1
2020-12-03,United States,desktop,Bookcases & shelving units,IVAR,5550,4
2020-12-11,Canada,mobile,Bookcases & shelving units,IVAR,1275,1
2020-12-21,United States,tablet,Bookcases & shelving units,IVAR,1510,2
2020-12-31,United Arab Emirates,desktop,Bookcases & shelving units,IVAR,1275,1
2021-01-04,Canada,tablet,Bookcases & shelving units,IVAR,1275,1
2021-01-25,United States,desktop,Bookcases & shelving units,IVAR,1275,1
2021-01-27,Canada,desktop,Bookcases & shelving units,IVAR,2153,2
2020-11-23,South Korea,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-11-25,United States,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-11-27,Germany,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-11-30,Italy,mobile,Cabinets & cupboards,LIXHULT,198,1
2020-12-10,France,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-12-11,United Kingdom,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-12-18,United States,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-12-20,United States,desktop,Cabinets & cupboards,LIXHULT,485,2
2020-12-30,Israel,desktop,Cabinets & cupboards,LIXHULT,198,1
2020-12-30,United States,desktop,Cabinets & cupboards,LIXHULT,778,2
2021-01-05,Colombia,desktop,Cabinets & cupboards,LIXHULT,198,1
2021-01-19,France,desktop,Cabinets & cupboards,LIXHULT,198,1
2021-01-22,India,desktop,Cabinets & cupboards,LIXHULT,729,3
